1599 7.9950 3.9975 -5.20956973396642e-01 -3.29016994374954e-01
1600 8.0000 4.0000 -4.96149498472999e-01 -1.95943487863577e-14
1597 7.9850 3.9925 -5.25692408350487e-01 -8.69016994374936e-01
1598 7.9900 3.9950 -5.30553972347726e-01 -6.27785252292468e-01
1595 7.9750 3.9875 -4.82399662186966e-01 -1.10000000000000e+00
1596 7.9800 3.9900 -5.08526179049265e-01 -1.03105651629514e+00
1593 7.9650 3.9825 -4.20542801746374e-01 -9.49016994374921e-01
1594 7.9700 3.9850 -4.51519645296315e-01 -1.07105651629514e+00
1591 7.9550 3.9775 -3.76435784106072e-01 -4.89016994374927e-01
1592 7.9600 3.9800 -3.94119092114947e-01 -7.47785252292446e-01
1589 7.9450 3.9725 -3.79347059772261e-01 8.90169943749451e-02
1590 7.9500 3.9750 -3.70806723592630e-01 -1.99999999999990e-01
1587 7.9350 3.9675 -4.40292788218231e-01 5.49016994374963e-01
1588 7.9400 3.9700 -4.02765262479621e-01 3.47785252292462e-01
1585 7.9250 3.9625 -5.47799017030041e-01 6.99999999999999e-01
1586 7.9300 3.9650 -4.89758277347890e-01 6.71056516295157e-01
1583 7.9150 3.9575 -6.72251242090375e-01 4.69016994374927e-01
1584 7.9200 3.9600 -6.10188967881542e-01 6.31056516295138e-01
1581 7.9050 3.9525 -7.77169649223942e-01 -7.09830056250615e-02
1582 7.9100 3.9550 -7.29314653913638e-01 2.27785252292455e-01
1579 7.8950 3.9475 -8.33102930474083e-01 -7.29016994374989e-01
1580 7.9000 3.9500 -8.12478981403885e-01 -3.99999999999997e-01
1577 7.8850 3.9425 -8.28833326028365e-01 -1.26901699437496e+00
1578 7.8900 3.9450 -8.38307227279038e-01 -1.02778525229250e+00
1575 7.8750 3.9375 -7.75612523926830e-01 -1.50000000000000e+00
1576 7.8800 3.9400 -8.06824142611036e-01 -1.43105651629516e+00
1573 7.8650 3.9325 -7.02809981814575e-01 -1.34901699437493e+00
1574 7.8700 3.9350 -7.39393150123173e-01 -1.47105651629514e+00
1571 7.8550 3.9275 -6.46635350131263e-01 -8.89016994374946e-01
1572 7.8600 3.9300 -6.70499631186558e-01 -1.14778525229246e+00
1569 7.8450 3.9225 -6.36242081315033e-01 -3.10983005625023e-01
1570 7.8500 3.9250 -6.34516267919077e-01 -5.99999999999957e-01
1567 7.8350 3.9175 -6.82519549469134e-01 1.49016994374951e-01
1568 7.8400 3.9200 -6.52505035099533e-01 -5.22147477075119e-02
1565 7.8250 3.9125 -7.73854021309161e-01 3.00000000000001e-01
1566 7.8300 3.9150 -7.24096376661337e-01 2.71056516295152e-01
1563 7.8150 3.9075 -8.80476884308104e-01 6.90169943749409e-02
1564 7.8200 3.9100 -8.27546722374617e-01 2.31056516295147e-01
1561 7.8050 3.9025 -9.65738419768998e-01 -4.70983005625097e-01
1562 7.8100 3.9050 -9.27951578242264e-01 -1.72214747707575e-01
1559 7.7950 3.8975 -1.00000000000000e+00 -1.12901699437497e+00
1560 7.8000 3.9000 -9.90476190476192e-01 -8.00000000000034e-01
1557 7.7850 3.8925 -1.00000000000000e+00 -1.66901699437494e+00
1558 7.7900 3.8950 -1.00000000000000e+00 -1.42778525229248e+00
1555 7.7750 3.8875 -9.87786799910358e-01 -1.90000000000000e+00
1556 7.7800 3.8900 -1.00000000000000e+00 -1.83105651629515e+00
1553 7.7650 3.8825 -8.95732121086407e-01 -1.74901699437491e+00
1554 7.7700 3.8850 -9.42176139905869e-01 -1.87105651629513e+00
1551 7.7550 3.8775 -8.18332008678460e-01 -1.28901699437491e+00
1552 7.7600 3.8800 -8.53067877421982e-01 -1.54778525229244e+00
1549 7.7450 3.8725 -7.84537647363321e-01 -7.10983005625043e-01
1550 7.7500 3.8750 -7.94797759393638e-01 -9.99999999999977e-01
1547 7.7350 3.8675 -8.05015411037370e-01 -2.50983005625060e-01
1548 7.7400 3.8700 -7.88215379450235e-01 -4.52214747707528e-01
1545 7.7250 3.8625 -8.67905708688147e-01 -1.00000000000001e-01
1546 7.7300 3.8650 -8.32717031307985e-01 -1.28943483704853e-01
1543 7.7150 3.8575 -9.43168869643437e-01 -3.30983005625082e-01
1544 7.7200 3.8600 -9.06300994122554e-01 -1.68943483704866e-01
1541 7.7050 3.8525 -9.93856333601194e-01 -8.70983005625075e-01
1542 7.7100 3.8550 -9.73778162844355e-01 -5.72214747707557e-01
1539 7.6950 3.8475 -1.00000000000000e+00 -1.52901699437495e+00
1540 7.7000 3.8500 -1.00000000000000e+00 -1.20000000000001e+00
1537 7.6850 3.8425 -1.00000000000000e+00 -2.06901699437497e+00
1538 7.6900 3.8450 -1.00000000000000e+00 -1.82778525229246e+00
1535 7.6750 3.8375 -1.00000000000000e+00 -2.30000000000000e+00
1536 7.6800 3.8400 -1.00000000000000e+00 -2.23105651629516e+00
1533 7.6650 3.8325 -1.00000000000000e+00 -2.14901699437492e+00
1534 7.6700 3.8350 -1.00000000000000e+00 -2.27105651629514e+00
1531 7.6550 3.8275 -9.76538385489720e-01 -1.68901699437493e+00
1532 7.6600 3.8300 -1.00000000000000e+00 -1.94778525229245e+00
1529 7.6450 3.8225 -9.17960177797729e-01 -1.11098300562501e+00
1530 7.6500 3.8250 -9.40914455045460e-01 -1.40000000000000e+00
1527 7.6350 3.8175 -9.11113750841308e-01 -6.50983005625041e-01
1528 7.6400 3.8200 -9.08309036406365e-01 -8.52214747707501e-01
1525 7.6250 3.8125 -9.43879128321985e-01 -5.00000000000000e-01
1526 7.6300 3.8150 -9.24120288102122e-01 -5.28943483704844e-01
1523 7.6150 3.8075 -9.85929564789745e-01 -7.30983005625068e-01
1524 7.6200 3.8100 -9.66073084738084e-01 -5.68943483704858e-01
1521 7.6050 3.8025 -1.00000000000000e+00 -1.27098300562505e+00
1522 7.6100 3.8050 -9.98676892747978e-01 -9.72214747707538e-01
1519 7.5950 3.7975 -1.00000000000000e+00 -1.92901699437498e+00
1520 7.6000 3.8000 -1.00000000000000e+00 -1.60000000000005e+00
1517 7.5850 3.7925 -1.00000000000000e+00 -2.46901699437495e+00
1518 7.5900 3.7950 -1.00000000000000e+00 -2.22778525229249e+00
1515 7.5750 3.7875 -1.00000000000000e+00 -2.70000000000000e+00
1516 7.5800 3.7900 -1.00000000000000e+00 -2.63105651629515e+00
1513 7.5650 3.7825 -1.00000000000000e+00 -2.54901699437494e+00
1514 7.5700 3.7850 -1.00000000000000e+00 -2.67105651629516e+00
1511 7.5550 3.7775 -1.00000000000000e+00 -2.08901699437490e+00
1512 7.5600 3.7800 -1.00000000000000e+00 -2.34778525229243e+00
1509 7.5450 3.7725 -1.00000000000000e+00 -1.51098300562503e+00
1510 7.5500 3.7750 -1.00000000000000e+00 -1.79999999999996e+00
1507 7.5350 3.7675 -9.93608542793430e-01 -1.05098300562505e+00
1508 7.5400 3.7700 -1.00000000000000e+00 -1.25221474770752e+00
1505 7.5250 3.7625 -9.93829636449199e-01 -8.99999999999999e-01
1506 7.5300 3.7650 -9.90739819651849e-01 -9.28943483704850e-01
1503 7.5150 3.7575 -1.00000000000000e+00 -1.13098300562509e+00
1504 7.5200 3.7600 -9.98521118271660e-01 -9.68943483704854e-01
