0121 1.5125  1.54254038494496e+00
0122 1.5250  1.56206621260249e+00
0123 1.5375  1.58183920263543e+00
0124 1.5500  1.60186248368145e+00
0125 1.5625  1.62213922398122e+00
0126 1.5750  1.64267263187971e+00
0127 1.5875  1.66346595633389e+00
0128 1.6000  1.68452248742672e+00
0129 1.6125  1.70584555688782e+00
0130 1.6250  1.72743853862058e+00
0131 1.6375  1.74930484923603e+00
0132 1.6500  1.77144794859344e+00
0133 1.6625  1.79387134034779e+00
0134 1.6750  1.81657857250409e+00
0135 1.6875  1.83957323797883e+00
0136 1.7000  1.86285897516843e+00
0137 1.7125  1.88643946852500e+00
0138 1.7250  1.91031844913923e+00
0139 1.7375  1.93449969533087e+00
0140 1.7500  1.95898703324645e+00
0141 1.7625  1.98378433746476e+00
0142 1.7750  2.00889553160988e+00
0143 1.7875  1.98409435220729e+00
0144 1.8000  1.95959936020473e+00
0145 1.8125  1.93540677551085e+00
0146 1.8250  1.91151286470207e+00
0147 1.8375  1.88791394044649e+00
0148 1.8500  1.86460636093481e+00
0149 1.8625  1.84158652931833e+00
0150 1.8750  1.81885089315390e+00
0151 1.8875  1.79639594385571e+00
0152 1.9000  1.77421821615378e+00
0153 1.9125  1.75231428755929e+00
0154 1.9250  1.73068077783634e+00
0155 1.9375  1.70931434848033e+00
0156 1.9500  1.68821170220280e+00
0157 1.9625  1.66736958242252e+00
0158 1.9750  1.64678477276298e+00
0159 1.9875  1.62645409655603e+00
0160 2.0000  1.60637441635164e+00
0161 2.0125  1.58654263343371e+00
0162 2.0250  1.56695568734194e+00
0163 2.0375  1.54761055539945e+00
0164 2.0500  1.52850425224637e+00
0165 2.0625  1.50963382937913e+00
0166 2.0750  1.49099637469544e+00
0167 2.0875  1.47258901204487e+00
0168 2.1000  1.45440890078506e+00
0169 2.1125  1.43645323534327e+00
0170 2.1250  1.41871924478348e+00
0171 2.1375  1.40120419237874e+00
0172 2.1500  1.38390537518888e+00
0173 2.1625  1.36682012364334e+00
0174 2.1750  1.34994580112922e+00
0175 2.1875  1.33327980358442e+00
0176 2.2000  1.31681955909572e+00
0177 2.2125  1.30056252750195e+00
0178 2.2250  1.28450620000192e+00
0179 2.2375  1.26864809876733e+00
0180 2.2500  1.25298577656033e+00
0181 2.2625  1.23751681635588e+00
0182 2.2750  1.22223883096877e+00
0183 2.2875  1.20714946268521e+00
0184 2.3000  1.19224638289897e+00
0185 2.3125  1.17752729175207e+00
0186 2.3250  1.16298991777982e+00
0187 2.3375  1.14863201756032e+00
0188 2.3500  1.13445137536821e+00
0189 2.3625  1.12044580283280e+00
0190 2.3750  1.10661313860030e+00
0191 2.3875  1.09295124800030e+00
0192 2.4000  1.07945802271634e+00
0193 2.4125  1.06613138046058e+00
0194 2.4250  1.05296926465243e+00
0195 2.4375  1.03996964410116e+00
0196 2.4500  1.02713051269251e+00
0197 2.4625  1.01444988907902e+00
0198 2.4750  1.00192581637434e+00
0199 2.4875  9.89556361851201e-01
0200 2.5000  1.00208239174805e+00
0201 2.5125  1.01476697898537e+00
0202 2.5250  1.02761213061810e+00
0203 2.5375  1.04061987910693e+00
0204 2.5500  1.05379228263993e+00
0205 2.5625  1.06713142545816e+00
0206 2.5750  1.08063941818548e+00
0207 2.5875  1.09431839816251e+00
0208 2.6000  1.10817052978482e+00
0209 2.6125  1.12219800484539e+00
0210 2.6250  1.13640304288140e+00
0211 2.6375  1.15078789152547e+00
0212 2.6500  1.16535482686124e+00
0213 2.6625  1.18010615378353e+00
0214 2.6750  1.19504420636307e+00
0215 2.6875  1.21017134821577e+00
0216 2.7000  1.22548997287673e+00
0217 2.7125  1.24100250417896e+00
0218 2.7250  1.25671139663692e+00
0219 2.7375  1.27261913583486e+00
0220 2.7500  1.28872823882011e+00
0221 2.7625  1.30504125450138e+00
0222 2.7750  1.32156076405203e+00
0223 2.7875  1.33828938131851e+00
0224 2.8000  1.35522975323394e+00
0225 2.8125  1.37238456023690e+00
0226 2.8250  1.38975651669559e+00
0227 2.8375  1.40734837133731e+00
0228 2.8500  1.42516290768335e+00
0229 2.8625  1.44320294448947e+00
0230 2.8750  1.46147133619187e+00
0231 2.8875  1.47997097335885e+00
0232 2.9000  1.49870478314820e+00
0233 2.9125  1.51767572977033e+00
0234 2.9250  1.53688681495730e+00
0235 2.9375  1.55634107843777e+00
0236 2.9500  1.57604159841800e+00
0237 2.9625  1.59599149206886e+00
0238 2.9750  1.61619391601909e+00
0239 2.9875  1.63665206685478e+00
0240 3.0000  1.65736918162509e+00
0241 3.0125  1.67834853835453e+00
0242 3.0250  1.69959345656154e+00
0243 3.0375  1.72110729778384e+00
0244 3.0500  1.74289346611022e+00
0245 3.0625  1.76495540871921e+00
0246 3.0750  1.78729661642452e+00
0247 3.0875  1.80992062422736e+00
0248 3.1000  1.83283101187581e+00
0249 3.1125  1.85603140443120e+00
0250 3.1250  1.87952547284172e+00
0251 3.1375  1.90331693452326e+00
0252 3.1500  1.92740955394760e+00
0253 3.1625  1.95180714323808e+00
0254 3.1750  1.97651356277274e+00
0255 3.1875  2.00153272179518e+00
0256 3.2000  1.97682244127919e+00
0257 3.2125  1.95241722595476e+00
0258 3.2250  1.92831330958494e+00
0259 3.2375  1.90450697242957e+00
0260 3.2500  1.88099454067118e+00
0261 3.2625  1.85777238584808e+00
0262 3.2750  1.83483692429440e+00
0263 3.2875  1.81218461658707e+00
0264 3.3000  1.78981196699957e+00
0265 3.3125  1.76771552296254e+00
0266 3.3250  1.74589187453090e+00
0267 3.3375  1.72433765385768e+00
0268 3.3500  1.70304953467425e+00
0269 3.3625  1.68202423177704e+00
0270 3.3750  1.66125850052053e+00
0271 3.3875  1.64074913631658e+00
0272 3.4000  1.62049297413983e+00
0273 3.4125  1.60048688803934e+00
0274 3.4250  1.58072779065613e+00
0275 3.4375  1.56121263274680e+00
0276 3.4500  1.54193840271289e+00
0277 3.4625  1.52290212613619e+00
0278 3.4750  1.50410086531969e+00
0279 3.4875  1.48553171883426e+00
0280 3.5000  1.46719182107088e+00
0281 3.5125  1.44907834179840e+00
0282 3.5250  1.43118848572681e+00
0283 3.5375  1.41351949207586e+00
0284 3.5500  1.39606863414900e+00
0285 3.5625  1.37883321891259e+00
0286 3.5750  1.36181058658034e+00
0287 3.5875  1.34499811020280e+00
0288 3.6000  1.32839319526203e+00
0289 3.6125  1.31199327927114e+00
0290 3.6250  1.29579583137890e+00
0291 3.6375  1.27979835197916e+00
0292 3.6500  1.26399837232510e+00
0293 3.6625  1.24839345414825e+00
0294 3.6750  1.23298118928222e+00
0295 3.6875  1.21775919929108e+00
0296 3.7000  1.20272513510230e+00
0297 3.7125  1.18787667664425e+00
0298 3.7250  1.17321153248815e+00
0299 3.7375  1.15872743949447e+00
0300 3.7500  1.14442216246367e+00
0301 3.7625  1.13029349379128e+00
0302 3.7750  1.11633925312719e+00
0303 3.7875  1.10255728703920e+00
0304 3.8000  1.08894546868069e+00
0305 3.8125  1.07550169746241e+00
0306 3.8250  1.06222389872831e+00
0307 3.8375  1.04911002343537e+00
0308 3.8500  1.03615804783740e+00
0309 3.8625  1.02336597317274e+00
0310 3.8750  1.01073182535579e+00
0311 3.8875  9.98253654672386e-01
0312 3.9000  1.01088977688343e+00
0313 3.9125  1.02368585000854e+00
0314 3.9250  1.03664389874282e+00
0315 3.9375  1.04976597341045e+00
0316 3.9500  1.06305415028907e+00
0317 3.9625  1.07651053193829e+00
0318 3.9750  1.09013724753245e+00
0319 3.9875  1.10393645319742e+00
0320 4.0000  1.11791033235182e+00
0321 4.0125  1.13206109605247e+00
0322 4.0250  1.14639098334428e+00
0323 4.0375  1.16090226161445e+00
0324 4.0500  1.17559722695135e+00
0325 4.0625  1.19047820450769e+00
0326 4.0750  1.20554754886855e+00
0327 4.0875  1.22080764442385e+00
0328 4.1000  1.23626090574567e+00
0329 4.1125  1.25190977797030e+00
0330 4.1250  1.26775673718511e+00
0331 4.1375  1.28380429082037e+00
0332 4.1500  1.30005497804594e+00
0333 4.1625  1.31651137017310e+00
0334 4.1750  1.33317607106137e+00
0335 4.1875  1.35005171753050e+00
0336 4.2000  1.36714097977773e+00
0337 4.2125  1.38444656180023e+00
0338 4.2250  1.40197120182302e+00
0339 4.2375  1.41971767273217e+00
0340 4.2500  1.43768878251359e+00
0341 4.2625  1.45588737469730e+00
0342 4.2750  1.47431632880740e+00
0343 4.2875  1.49297856081762e+00
0344 4.3000  1.51187702361278e+00
0345 4.3125  1.53101470745598e+00
0346 4.3250  1.55039464046175e+00
0347 4.3375  1.57001988907519e+00
0348 4.3500  1.58989355855715e+00
0349 4.3625  1.61001879347560e+00
0350 4.3750  1.63039877820314e+00
0351 4.3875  1.65103673742090e+00
0352 4.4000  1.67193593662876e+00
0353 4.4125  1.69309968266203e+00
0354 4.4250  1.71453132421472e+00
0355 4.4375  1.73623425236933e+00
0356 4.4500  1.75821190113350e+00
0357 4.4625  1.78046774798329e+00
0358 4.4750  1.80300531441346e+00
0359 4.4875  1.82582816649465e+00
0360 4.5000  1.84893991543762e+00
0361 4.5125  1.87234421816468e+00
0362 4.5250  1.89604477788828e+00
0363 4.5375  1.92004534469699e+00
0364 4.5500  1.94434971614885e+00
0365 4.5625  1.96896173787226e+00
0366 4.5750  1.99388530417444e+00
0367 4.5875  2.01912435865766e+00
0368 4.6000  1.99419689743966e+00
0369 4.6125  1.96957718265646e+00
0370 4.6250  1.94526141496934e+00
0371 4.6375  1.92124584194503e+00
0372 4.6500  1.89752675747657e+00
0373 4.6625  1.87410050121143e+00
0374 4.6750  1.85096345798659e+00
0375 4.6875  1.82811205727071e+00
0376 4.7000  1.80554277261305e+00
0377 4.7125  1.78325212109931e+00
0378 4.7250  1.76123666281413e+00
0379 4.7375  1.73949300031025e+00
0380 4.7500  1.71801777808420e+00
0381 4.7625  1.69680768205847e+00
0382 4.7750  1.67585943907009e+00
0383 4.7875  1.65516981636552e+00
0384 4.8000  1.63473562110175e+00
0385 4.8125  1.61455369985358e+00
0386 4.8250  1.59462093812699e+00
0387 4.8375  1.57493425987851e+00
0388 4.8500  1.55549062704051e+00
0389 4.8625  1.53628703905235e+00
0390 4.8750  1.51732053239739e+00
0391 4.8875  1.49858818014557e+00
0392 4.9000  1.48008709150179e+00
0393 4.9125  1.46181441135979e+00
0394 4.9250  1.44376731986153e+00
0395 4.9375  1.42594303196200e+00
0396 4.9500  1.40833879699951e+00
0397 4.9625  1.39095189827112e+00
0398 4.9750  1.37377965261345e+00
0399 4.9875  1.35681940998859e+00
0400 5.0000  1.34006855307515e+00
0000 0.0000  1.40000000000000e+00
